label	title	content
5	USS Boggs (DD-136)	 USS Boggs (DD–136) was a Wickes class destroyer in the United States Navy later redesignated as AG-19 and then as DMS-3 and back again to AG-19. She was the first ship named for Admiral Charles Boggs.Boggs was launched on April 25 1918 by Mare Island Navy Yard; sponsored by Miss Ruth Hascal; and commissioned on September 23 1918 with Commander H. V. McKittrick in command.
5	USS Beaufort (PF-59)	 USS Beaufort (PF-59) was a Tacoma-class frigate acquired by the United States Navy during World War II. Although she was designed as a patrol craft she was reconfigured and employed as a weather station ship in the North Atlantic Ocean. Beaufort's task was to launch weather balloons and transmit weather data via radio to her shore-based commanders.
5	USS Skill (AM-115)	 USS Skill (AM-115) was an Auk-class minesweeper acquired by the United States Navy for the dangerous task of removing mines from minefields laid in the water to prevent ships from passing.Skill was the first of two ships to bear that name. She was laid down on 28 November 1941 by American Ship Building Company of Cleveland Ohio; launched on 22 June 1942; and placed in service on 17 November 1942 Lt. Comdr. E. J. Kevern USNR in command.
5	Bombardier Itino	 Bombardier Itino Y31/Y32 is a diesel multiple unit manufactured by Bombardier Transportation originally developed by Adtranz. It has two or three cars and is capable of 140–160 km/h (87–99 mph). 40 units have been built and 17 more are on order. It is in service in Germany and Sweden.
5	French ship Zélé (1764)	 The Zélé was a César class 74-gun ship of the line of the French Navy. She was funded by a don des vaisseaux donation from the Régisseur général des finances.On 6 July 1779 she participated in the Battle of Grenada as a member of the Vanguard. In 1781 and 1782 she took part in the naval operations in the American Revolutionary War under Admiral de Grasse. She fought at the Battle of the Chesapeake.She was broken up in May 1806.
5	USS Amphion (AR-13)	 USS Amphion (AR-13) was the lead ship of her class of repair ship built for the United States Navy during World War II. The second U.S. Navy vessel to be named Amphion she was not commissioned until January 1946 five months after the end of the war. She was decommissioned in September 1971 and transferred to the Imperial Iranian Navy as IIS Chahbahan. She was purchased outright by Iran in March 1977.
5	HMAS Broome (ACPB 90)	 HMAS Broome (ACPB 90) named for the city of Broome Western Australia is an Armidale class patrol boat of the Royal Australian Navy (RAN).
5	GM M platform	 The GM M platform was the designation used by General Motors for the platform that underpinned the second and third generation Suzuki Cultus and its offspring.The preceding platform (the S-car) had been designed by Suzuki for their 1983 Cultus and adopted by Chevrolet with the introduction of the Sprint.The platforms of the second and third generations first appeared in 1989 and 1995 respectively. They were designed at GM's Technical Center in Warren Michigan USA.
5	Mace-Trefethen Seamaster	 The Mace-Trefethen Seamaster is an American single seat seaplane racer.
5	USS America (1782)	 America was the first ship of the line built for the Continental Navy but she never saw service there being given to France after launching.On 9 November 1776 the Continental Congress authorized the construction of three 74-gun ships of the line.
5	HMS Dainty (H53)	 HMS Dainty was a D-class destroyer built for the Royal Navy in the early 1930s. The ship was initially assigned to the Mediterranean Fleet before she was transferred to the China Station in early 1935. She was temporarily deployed in the Red Sea during late 1935 during the Abyssinia Crisis before returning to her assigned station where she remained until mid-1939. Dainty was transferred back to the Mediterranean Fleet just before World War II began in September 1939.
12	Fatal Lady	 Fatal Lady is a 1936 film.It recorded a loss of $296665.
12	The Rocket (2013 film)	 The Rocket is a 2013 Australian drama film written and directed by Kim Mordaunt. This was the seventh Australian film to be selected for the Best Foreign Language Film at the 86th Academy Awards but it was not nominated.The film won the Audience Award and the award for Best Actor in a Narrative Feature Film at the Tribeca Film Festival. It was screened at the AFI Fest.
12	Reflexões de um Liquidificador	 Reflexões de um Liquidificador (English: Reflections of a Blender) is a 2010 Brazilian comedy film directed by André Klotzel.The film follows the story of Elvira a housewife with a busy lifestyle. Onofre her husband disappeared and she decides to go to the police to find out about his disappearance. The trajectory of the couple is narrated by Elvira's blender who came to life when long ago Onofre switched it's propeller by a much larger one.
12	Day of the Wacko	 Day of the wacko (Polish: Dzień świra) is a 2002 comedy-drama from Poland about a day in the life of Adaś Miauczyński a teacher suffering from OCD and trying to write a verse. It stars Marek Kondrat Piotr Machalica Andrzej Grabowski and Janina Traczykówna. It was directed by Marek Koterski and is distributed by Vision.The film picked up several awards at the 2003 Polish Film Awards: Marek Kondrat won best actor in a leading role and Marek Koterski best screenplay.
12	Vartamaan	 VARTAMAAN (Hindi :) is an upcoming Hindi film set in India.
12	Helter Skelter (2004 film)	 Helter Skelter is a 2004 television film directed by John Gray based on the murders of the Charles Manson Family. The film was a remake of the 1976 two-part TV movie. Unlike the 1976 version which focused mainly on the police investigation and the murder trial this film also focused briefly on the connection Beach Boy Dennis Wilson had with the Manson Family.
12	The Confession (1970 film)	 The Confession (French: L'Aveu) is a 1970 French-Italian film directed by Costa Gavras and stars Yves Montand and Simone Signoret.It is based on the true story of the Czechoslovak communist Artur London a defendant in the Slánský trial. Gavras did not intend the film as an anti-communist film but a plea against totalitarianism and particularly Stalinism.[citation needed]
12	Easter (film)	 Easter is an independent film based on the play by the same name.
12	Countdown: Jerusalem	 Countdown: Jerusalem is a 2009 direct-to-video film.
12	The Jungle Book (1967 film)	 The Jungle Book is a 1967 American animated film produced by Walt Disney Productions. Inspired by the Rudyard Kipling's book of the same name it is the 19th animated feature in the Walt Disney Animated Classics series. Directed by Wolfgang Reitherman it was the last to be produced by Walt Disney who died during its production.
12	Cloven Hoofed	 Cloven Hoofed is a 1998 film directed by the German-American film director Dietmar Post. The film had its world premiere at the Rotterdam International Film Festival in 1998. There it screened together with Michael Powell's Peeping Tom. The American theatre actor Victor Pagan had its cinematic premiere in Cloven Hoofed. The film helped him to launch his movie career. He consequently appeared in TV series such as Sex and the City and The Sopranos.
12	Muppets Most Wanted	 Muppets Most Wanted is a 2014 American musical comedy caper film produced by Walt Disney Pictures and the eighth theatrical film featuring the Muppets. Directed by James Bobin and written by Bobin and Nicholas Stoller the film is a sequel to 2011's The Muppets and stars Ricky Gervais Ty Burrell and Tina Fey.
12	The Pigskin Palooka	 The Pigskin Palooka is a 1937 Our Gang short comedy film directed by Gordon Douglas. It was the 159th Our Gang short (160th episode 70th talking short and 71st talking episode) that was released.
12	Ma and Pa Kettle at Home	 Ma and Pa Kettle at Home is a 1954 American comedy film directed by Charles Lamont. It is the sixth installment of Universal-International's Ma and Pa Kettle franchise starring Marjorie Main and Percy Kilbride.
12	Flaxy Martin	 Flaxy Martin is a 1949 film noir directed by Richard L. Bare. The crime thriller features Virginia Mayo Zachary Scott Dorothy Malone among others. The picture was based on a story written by David Lang.The film tells of mob lawyer Walter Colby (Zachary Scott) whose involvement with a crime syndicate and a femme fatale (Mayo) get him in trouble.
12	Let My People Go: The Story of Israel	 Let My People Go: The Story of Israel is a 1965 documentary film directed by Marshall Flaum. It was nominated for an Academy Award for Best Documentary Feature in 1965 and won the United Nations Award in 1961 from the British Academy of Film and Television Arts.
4	Reneta Indzhova	 Reneta Ivanova Indzhova (born 6 July 1953) is a Bulgarian politician and manager. Between October 1994 and January 1995 she served as Prime Minister of Bulgaria the first woman in Bulgaria and still the only one to date to hold this office.
4	Edward Mortimer Macdonald	 Edward Mortimer Macdonald PC (August 16 1865 – May 25 1940) was a Canadian politician.Born in Pictou Nova Scotia the son of John D. and Mary Isabel Macdonald Macdonald was educated at the Pictou Academy and Dalhousie College where he received a Bachelor of Law in 1887. He was admitted to the Nova Scotia bar in 1887 and the Bar of Quebec in 1918. He was created a King's Counsel in 1904.He first ran for Canadian House of Commons in the riding of Pictou in the 1896 federal election.
4	Herbert Baker (politician)	 Herbert Baker (December 18 1866 – December 21 1941) was a politician in Alberta Canada and a municipal councillor in Edmonton.
4	Byron Davies	 Henry Byron Davies (born September 4) is a Conservative Party politician and was elected as a South Wales West regional Assembly Member in the National Assembly for Wales at the May 2011 election.
4	James Van Huss	 James Micah Van Huss is an American politician and a Republican member of the Tennessee House of Representatives representing District 6 since January 8 2013.
4	Ted Lillie	 Theodore H. Ted Lillie (born December 30 1956) is a Minnesota politician and a former member of the Minnesota Senate who represented District 56 which included portions of Washington County in the eastern Twin Cities metropolitan area. A Republican he and his cousin are the co-publishers of Lillie Suburban Newspapers.Lillie was first elected in 2010.
4	Schalk Willem Burger	 Schalk Willem Burger (6 September 1852 – 5 December 1918) was a South African military leader lawyer and statesman and was acting President of the South African Republic from 1900 to 1902 whilst Paul Kruger was in exile.
4	William Brenton	 William Brenton (c. 1610–1674) was a colonial President Deputy Governor and Governor of the Colony of Rhode Island and Providence Plantations and an early settler of Portsmouth and Newport in the Rhode Island colony. Austin and other historians give his place of origin as Hammersmith in Middlesex England (now a part of London) but in reviewing the evidence Anderson concludes that his place of origin is unknown.
4	James Kilbourne	 James Kilbourne (October 19 1770 – April 9 1850) was an American surveyor and politician from Ohio.Kilbourne was born in New Britain Connecticut and moved his family to Ohio in 1803 when he founded the city of Worthington Ohio. In 1805 he was appointed United States surveyor of public lands.
4	Andrea Kieffer	 Andrea L. Kieffer (born January 1964) is a Minnesota politician and member of the Minnesota House of Representatives. A member of the Republican Party of Minnesota she represents District 53B which includes the cities of Woodbury and Landfall in Washington County in the eastern Twin Cities metropolitan area. She is also a nonprofit volunteer.
4	Nelson Meers	 Nelson John Meers AO (born 1938) was Lord Mayor of Sydney between 1978 and 1980. He holds a degree in law from the University of Sydney.Prior to his term as Lord Mayor Meers established an extensive commercial and defamation practice as a partner of two leading international law firms. In 1974 Meers was elected as an Alderman of the City of Sydney and served in successive years as Chairman of Properties Chairman of Works and Deputy Lord Mayor.
4	Vasant Bhatol	 Vasant Bhatol is a Member of Legislative assembly from Danta constituency in Gujarat for its 12th legislative assembly
4	Allan MacNab	 Sir Allan Napier MacNab 1st Baronet (19 February 1798 – 8 August 1862) was a knighted Canadian political leader and Premier of the Province of Canada before Canadian Confederation (1854–1856).
4	John Wesley Edwards	 John Wesley Edwards PC (May 25 1865 – April 18 1929) was a Canadian politician.Born in Storrington Township Canada West he was a physician and teacher before being elected to the Canadian House of Commons in the riding of Frontenac in the 1908 federal election. A Conservative he was re-elected in 1911 and 1917 but was defeated in 1921. He was re-elected again in 1925 and 1926. He died in office in 1929.
4	Green Currin	 Green Currin (October 20 1842 or 1844-October 21 1918) was the first African American to serve in the Oklahoma Territorial Legislature that existed before statehood in 1907. He was the author of the Oklahoma Territory's first civil rights legislation a proposal to penalize racial violence that failed by one vote.Currin participated in the Land Run of 1889 and served as the grand master of an African American Masonic Order in Oklahoma.
4	W. Yvon Dumont	 W. Yvon Dumont OM (born January 21 1951) is a Manitoba politician and office-holder. In 1993 he became the first member of Manitoba's Métis community to be appointed as the province's 21st Lieutenant Governor. He was born in St. Laurent Manitoba.He became involved in the Manitoba Métis Federation in 1967 and became its Director for the Interlake region in 1972. He was chosen Executive Vice-President of the Federation in 1973 and served as its President from 1984 to 1993.
9	Actinoptera	 Actinoptera is a genus of tephritid or fruit flies in the family Tephritidae.
9	Oxyophthalmellus rehni	 Oxyophthalmellus rehni is a species of praying mantis found in Kenya and Somalia.
9	Sinentomon	 Sinentomon is the only genus in the family Sinentomidae in the hexapod order Protura. It contains three species. Sinentomon chui Tuxen & Paik 1982 Sinentomon erythranum Yin 1965 Sinentomon yoroi Imadaté 1977↑ ↑
9	Mylagaulus	 Mylagaulus is an extinct genus of rodents in the family Mylagaulidae containing these species:M. cambridgensisM. cornusaulax Czaplewski 2012 – Miocene Oklahoma (United States)M. elassosM. kinseyiM. sesquipedalis↑ ↑
9	Blenniella bilitonensis	 Blenniella bilitonensis the Lined rockskipper is a species of combtooth blenny found in the western Pacific ocean.
9	Grove snail	 The grove snail or brown-lipped snail (Cepaea nemoralis) is a species of air-breathing land snail a terrestrial pulmonate gastropod mollusc. It is one of the most common species of land snail in Europe and has been introduced to North America.Cepaea nemoralis is the type species of the genus Cepaea.It is used as a model organism in citizen science projects.
9	Dinia mena	 Dinia mena is a moth of the Arctiidae family. It was described by Hübner in 1827. It is found in Colombia Venezuela Trinidad and Brazil.
9	Carabus bessarabicus concretus	 Carabus bessarabicus concretus is a subspecies of ground beetle from Carabidae family that can be found in Russia Kazakhstan Kyrgyzstan and Ukraine. They are blackish-gray coloured.
9	Synoplotherium	 Synoplotherium (also known as Dromocyon) is an extinct genus of relatively small wolf-like mesonychids that lived 50 million years ago in what is now Wyoming. Synoplotherium was related to coexisted and possibly competed with the larger Mesonyx.
9	Amannus atriplicis	 Amannus atriplicis is a species of beetle in the Cerambycidae family. It was described by Linsley in 1957.
9	Denisia albimaculea	 Denisia albimaculea is a moth of the Oecophoridae family. It is found in Europe.The wingspan is 9–12 mm. The moth flies from May to June depending on the location.The larvae live under and feed on dead bark decayed wood and amongst other plant material from conifers such as Larix and deciduous trees such as Ulmus and Aesculus.
9	Boiga nigriceps	 The black-headed cat snake (Boiga nigriceps) gets its name from the greenish to blackish colouration of its head. Neonates and juveniles do not exhibit this dark colour on the head until adulthood. The body colour ranges from brown to orange and red to black. The ventrals are yellowish below the neck and white for the rest. They are large snakes; adults may attain a total length of 1.7 m (5½ feet). They are quite aggressive and hardy in nature.
9	Dovania mirei	 Dovania mirei is a moth of the Sphingidae family. It is known from Nigeria.
9	Carriola ecnomoda	 Carriola ecnomoda is a moth of the Lymantriidae family. It is found south-eastern Asia Sundaland and the Philippines.The larvae have been reared on Durio species.
9	Galápagos Mockingbird	 The Galápagos Mockingbird (Mimus parvulus) is a species of bird in the Mimidae family. It is endemic to the Galápagos Islands Ecuador.
9	Agdistis tihamae	 Agdistis tihamae is a moth in the Pterophoridae family. It is known from Yemen.
6	Armada House Bristol	 Armada House (grid reference ST587728) (previously known as Nova House) is in Telephone Avenue Off Baldwin Street BristolIt was built in 1903 by Henry Williams and is now used as offices and a conference centre. It has been designated by English Heritage as a grade II listed building.
6	InterContinental Danang Sun Peninsula Resort	 InterContinental Danang Sun Peninsula Resort is 5 star luxury resort & spa in Da Nang Vietnam. It is one of the flagship resorts under the management of InterContinental Hotels Group in Vietnam. The resort opened on June 1 2012.
6	Maher Building	 The Maher Building also known as the Illinois Hotel is a historic building in Vero Beach Florida. Originally located at 1423 Osceola Boulevard now 20th Street the Maher Building housed the Maher department store owned by William J. and Catherine Maher. The store retained a reasonable reputation throughout the city for offering apparel at pleasing prices. Although no lives were lost when the original store building burned down in November 1919 the tragedy resulted in its complete loss.
6	Boston Edison Power Station	 The Boston Edison Power Station is a historic power station at 374 Homer Street in Newton Massachusetts. The single story stuccoed masonry building was built in 1904 and enlarged to its present size by additions in 1910 and 1913. It was originally built to provide direct current for electric streetcars but its service was expanded to provide power distribution for the entire area.The building was listed on the National Register of Historic Places in 1990.
6	Towne-Williams House	 The Towne-Williams House on 7th St. N. in Bismarck North Dakota was built in 1885. It has also been known as the George W. Wallace House and as the Erastus A. Williams House. It was listed on the National Register of Historic Places (NRHP) in 1975.Its NRHP nomination argued that it is the most unaltered survivor of a handful of large mansion-size residences built on the near north side of Bismarck soon after the city became the capital of Dakota Territory in 1882.
6	Chester Terrace (Duluth Minnesota)	 Chester Terrace is a rowhouse in Duluth Minnesota listed on the National Register of Historic Places. The building was designed by Oliver G. Traphagen and Francis Fitzpatrick. It is built in the Richardsonian Romanesque style using brick and brownstone and the design features towers turrets gables and finials. The building is named after Chester Creek which flows into Lake Superior near the building.
6	The Monarch Office Tower	 The Monarch Office Tower is a 40-floor tower in Dubai United Arab Emirates. The tower has a total structural height of 160 m (526 ft). Construction of The Monarch Office Tower was completed in 2007.
