label	title	content
0	Luxman	 Luxman is a brand name of Japanese Luxman Corporation (ラックスマン) a company that produces a variety of audio electronic products. The company produces a variety of high-end hi-fi products such as turntables amplifiers receivers tape decks CD players and speakers.
0	Gartmore Group	 Gartmore Group Limited is a British-based investment management business. It is listed on the London Stock Exchange.
0	P2i	 P2i is a nanotechnology solutions provider who works with manufacturers to deliver liquid repellent nano-coating protection to products across five key market sectors: Electronics Lifestyle Life Sciences Filtration & Energy and Military & Institutional.The company was established in 2004 to commercialize technologies developed by the UK MoD’s Defense Science and Technology Laboratory.
0	Rejoice Records	 Rejoice Records is a record label subsidiary of Word Records started in the 1970s.
0	BYO Records	 BYO Records is a Los Angeles California based independent punk rock record label created by Shawn and Mark Stern two of the three brothers of the seminal California punk rock band Youth Brigade (the third being Adam Stern who plays bass but does not run BYO). BYO stands for Better Youth Organization and aims to promote punk and other alternative youth cultures in a positive light.
0	Srixon	 Srixon is a brand owned by SRI Sports Limited a subsidiary of Sumitomo Rubber Industries Ltd. specializing in golf and tennis. Srixon is most well known globally for its golf balls holding the largest number of golf ball patents worldwide and having previously supplied other leading manufacturers such as Dunlop Slazenger with great success.
0	Matrix Business Technologies	 Matrix Telecom Inc. operating as Matrix Business Technologies Trinsic Powered by Matrix Excel Telecommunications and various other niche brands is a United States telecommunications firm that provides voice and data services to consumers and small and medium businesses as well as multi-location distributed enterprise markets (national chains).
8	Niemcz	 Niemcz [ɲemt͡ʂ] is a village in the administrative district of Gmina Osielsko within Bydgoszcz County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies 3 kilometres (2 mi) west of Osielsko and 8 km (5 mi) north of Bydgoszcz.The village has a population of 1708.
8	Dębina Gmina Kleszczów	 Dębina [dɛmˈbina] is a village in the administrative district of Gmina Kleszczów within Bełchatów County Łódź Voivodeship in central Poland. It lies approximately 8 kilometres (5 mi) west of Kleszczów 19 km (12 mi) south-west of Bełchatów and 63 km (39 mi) south of the regional capital Łódź.
8	Rzuchów Silesian Voivodeship	 Rzuchów [ˈʐuxuf] is a village in the administrative district of Gmina Kornowac within Racibórz County Silesian Voivodeship in southern Poland. It lies approximately 4 kilometres (2 mi) east of Kornowac 10 km (6 mi) east of Racibórz and 50 km (31 mi) south-west of the regional capital Katowice.The village has a population of 1000.
8	Öznurtepe Gazipaşa	 Öznurtepe Gazipaşa is a village in the District of Gazipaşa Antalya Province Turkey.
8	Holtwood Pennsylvania	 Holtwood Pennsylvania is a village in Martic Township Lancaster County in the U.S. state of Pennsylvania.Holtwood is the site of the Muddy Run Pumped Storage Hydroelectric Power Plant (172 Bethesda Church Road West Holtwood PA 17532) along the Susquehanna River. It pumps water into a reservoir during off-peak hours and uses that water to generate electricity during peak demand hours; it produces over 1000 megawatts (MW) of power.
8	General Urquiza	 General Urquiza is a village and municipality in Misiones Province in northeastern Argentina. It is located within the department San Ignacio. The town runs from the coast of Paraná River and the National Road No. 12. General Urquiza is located on the coast of Paraná and settled the major population centers: Puerto Menocchio Port of Spain Puerto Lapacho and Gisela Cologne.
8	Cheshmeh Sangi Sonqor	 Cheshmeh Sangi (Persian: چشمه سنگي‎ also Romanized as Cheshmeh Sangī) is a village in Parsinah Rural District in the Central District of Sonqor County Kermanshah Province Iran. At the 2006 census its population was 143 in 32 families.
8	Črečan Međimurje County	 Črečan (Hungarian: Cseresnyés) is a village in Croatia part of the Nedelišće municipality within Međimurje County in northern Croatia. It is connected by the D208 state road.
8	Ab Anar Seyyed Nazer Hoseyni	 Ab Anar Seyyed Nazer Hoseyni (Persian: آب انارسيدنظرحسيني‎ also Romanized as Āb Ānār Seyyed Naẓer Ḩoseynī) is a village in Ahmadfedaleh Rural District Sardasht District Dezful County Khuzestan Province Iran. At the 2006 census its population was 26 in 4 families.
8	Fort Johnson New York	 Fort Johnson formerly known as Akin is a village in Montgomery County New York United States. The population was 490 at the 2010 census.The Village of Fort Johnson is in the south part of the town of Amsterdam west of the city of Amsterdam.
8	Milmilak	 Milmilak (Persian: ميل ميلك‎ also Romanized as Mīlmīlak) is a village in Zagheh Rural District Zagheh District Khorramabad County Lorestan Province Iran. At the 2006 census its population was 257 in 53 families.
8	Piaski Gmina Jedlińsk	 Piaski [ˈpjaski] is a village in the administrative district of Gmina Jedlińsk within Radom County Masovian Voivodeship in east-central Poland. It lies approximately 2 kilometres (1 mi) west of Jedlińsk 14 km (9 mi) north of Radom and 78 km (48 mi) south of Warsaw.The village has an approximate population of 510.
8	Buzanjan-e Sofla	 Buzanjan-e Sofla (Persian: بوزنجان سفلي‎ also Romanized as Būzanjān-e Soflá; also known as Būrenjān) is a village in Beyza Rural District Beyza District Sepidan County Fars Province Iran. At the 2006 census its population was 81 in 18 families.
8	Salyun	 Salyun (Persian: ساليون‎ also Romanized as Sālyūn and Sālyown) is a village in Rahjerd-e Sharqi Rural District Salafchegan District Qom County Qom Province Iran. At the 2006 census its existence was noted but its population was not reported.
8	Poręby Sanok County	 Poręby [pɔˈrɛmbɨ] (Ukrainian: Поруби Poruby) is a village in the administrative district of Gmina Besko within Sanok County Podkarpackie Voivodeship in south-eastern Poland.The village has a population of 196.
8	Durisan	 Durisan (Persian: دوريسان‎ also Romanized as Dūrīsān; also known as Dorīzān) is a village in Shamshir Rural District in the Central District of Paveh County Kermanshah Province Iran. At the 2006 census its population was 3002 in 766 families.
2	David Rowley	 David Rowley is an English writer specialising in the Beatles music.He is the author of Beatles For Sale (Mainstream Publishing 2002) Help 50 songwriting recording and career tips used by the Beatles (Matador 2008) and All Together Now the abc of the Beatles songs and albums (Matador 2013).
2	Paul Engemann	 Paul Robert Engemann (born October 15 1957) is a 1980s pop musician best known for his 1983 song Scarface (Push It to the Limit).[citation needed] The song featured prominently in the film Scarface which was released in the same year.With his sister Shawn (now married to Larry King) Paul had a small (#91) national chart record For Your Love in 1975 billed as Christopher Paul and Shawn.Together with Giorgio Moroder he landed a number one hit in Germany (#81 in USA) with Reach Out that became the official song to the 33rd Olympic Games 1984 in Los Angeles. 
2	John Young (jazz pianist)	 John Merritt Young (March 16 1922 – April 16 2008) was an American jazz pianist. Young played with Sarah Vaughan Ella Fitzgerald Dexter Gordon and many others. He recorded with his own trio in the 1950s and 1960s and was a sideman for Von Freeman Gene Ammons and others. He remained active in the Chicago jazz scene until a few years before his death.
2	Barbara Brennan	 Barbara Ann Brennan (born 19 February 1939) is an American author physicist spiritual healer businesswoman and teacher working in the field of energy healing. In 2011 she was listed by the Watkins Review as the 94th most spiritually influential person in the world.
2	Blasius D'Souza	 Blasius M. D'Souza (22 February 1938 – 26 January 2008) was an Indian politician from Mangalore. A member of the Indian National Congress from Mangalore he was the first Roman Catholic minister in the Karnataka state government.
2	Gail Ryan	 Gail Ryan (born 11 January 1939) is an award-winning film and television hairdresser.
2	Juan Rodolfo Wilcock	 Juan Rodolfo Wilcock (17 April 1919 - 16 March 1978) was an Argentine writer poet critic and translator. He was the son of Charles Leonard Wilcock and Ida Romegialli. He adopted a son Livio Bacchi Wilcock who translated Jorge Luis Borges' work into Italian.
2	Chris Muir (musician)	 Chris Muir is an American musician songwriter and artist manager based in New York City. Chris played bass guitar and sang backing vocals for Nat & Alex Wolff the stars of Nickelodeon's The Naked Brothers Band. Chris also plays in the New York rock band Character Nine as well as a various other acts.Chris was endorsed by Lakland Musical Instruments GHS Strings and Aguilar Amplification.Today Chris manages Nat & Alex Wolff.
2	Joseph Henry Sharp	 Joseph Henry Sharp (27 September 1859 – 29 August 1953) was an American painter and a founding member of the Taos Society of Artists of which he is considered the Spiritual Father. Sharp was one of the earliest European-American artists to visit Taos New Mexico which he saw in 1893 with John Hauser when he visited in 1893. He painted American Indian portraits and cultural life as well as Western landscapes.
2	Ethan Ash	 Ethan Ash is an English singer-songwriter and musician based in Cambridge England.
2	Phil Pritchett	 Phil Pritchett (born 1971) is a rock and roll musician from Texas. Members of his band have varied over the years. The current incarnation of the Full Band includes J.W. Blu Marshall on bass and Stu Wiley on drums.Phil's performance to his eighth grade class of The Beatles Love Me Do first inspired him to enter into music. Phil got his real musical start at age 13 starting a Van Halen-style cover band and started playing local parties.
2	Mitsuko Horie	 Mitsuko Horie (堀江 美都子 Horie Mitsuko born March 8 1957 in Yamato Kanagawa Japan) is a Japanese voice actress and singer. She has voiced several characters throughout her career such as Sailor Galaxia in Sailor Moon: Sailor Stars and Remi in the Nippon Animation World Masterpiece Theater series Remi Nobody's Girl. She is also part of the judging panel at the Animax Anison Grand Prix with fellow noted anime singers Ichirou Mizuki and Yumi Matsuzawa.
2	Fred Cress	 Frederick Harold Cress AM (10 July 1938 – 14 October 2009) was a British painter who migrated to Australia and won the Archibald Prize in 1988 with a portrait of John Beard.Cress was born in Poona India but went to England with his parents in 1948 when he was ten. He was educated at the Birmingham College of Art in England and migrated to Australia in 1962 as a ten pound Pom meaning that he only had to pay ten pound for his fare to Australia.
2	Rob Caggiano	 Robert Caggiano (born November 7 1976) is an American guitarist and producer who is the current lead guitarist of the band Volbeat and the former lead guitarist of the heavy metal band Anthrax.
2	Sputnik (singer)	 Knut T. Storbukås (born 23 April 1943) more commonly known by his stage name Sputnik is a musician and truck driver from Bostrak in the village of Tørdal which is in the municipality of Drangedal Telemark. His most well known songs are Skilles Johanne (English: Separating from Johanne) og Lukk opp din hjertedør Open Up Your Heart (And Let the Sunshine In).In only a few years Storbukås sold more than one million cassettes and set records in a series of places where he performed.
2	Jānis Poruks	 Jānis Poruks (13 October 1871 – 25 July 1911) was a Latvian poet and writer.
13	Terry Carr's Best Science Fiction of the Year	 Terry Carr's Best Science Fiction of the Year is an anthology of science fiction short stories edited by Terry Carr the fourteenth volume in a series of sixteen.
13	The Giving Tree	 The Giving Tree is a children's picture book written and illustrated by Shel Silverstein.
13	Computeractive	 Computeractive (sometimes written as Computeract!ve to reflect the logo) is a fortnightly computer magazine published by Dennis Publishing in the United Kingdom. It was first published in February 1998 by VNU Business Publications which was bought by Incisive Media in 2007. In February 2013 it was sold to Dennis Publishing. Its sister magazine is The Ultimate Guide series.
13	The Deceivers (Aiello novel)	 The Deceivers is a crime novel by the American writer Robert Aiello set in contemporary Pittsburgh Pennsylvania.It tells the story of Grant Montgomery a retired mentalist who helps police solve the murder of a psychic scam artist. When he uncovers a national crime network a ruthless public official targets him.
13	The Trail of the Lonesome Pine (novel)	 The Trail of the Lonesome Pine is a 1908 romance novel/western novel written by John Fox Jr.. The novel became Fox's most successful and was included among the top ten list of bestselling novels for 1908 and 1909. The novel has been adapted numerous times for both stage and screen.The novel inspired the same-titled song published in 1913.Film adaptations include 1916 silent by Cecil B. DeMille and a 1936 motion picture helmed by Henry Hathaway.
13	SkyClan's Destiny	 SkyClan's Destiny is a children's fantasy novel the third super edition in the Warriors series. It was written by Cherith Baldry under the pen name of Erin Hunter. Victoria Holmes revealed in an Author Tracker e-mail that they had developed the general idea for the book quickly but took a while to find the right ending. The book follows SkyClan six months after Firestar and Sandstorm left the gorge.
13	Getting Out	 Getting Out is a play by Marsha Norman.
13	Subspace Explorers	 Subspace Explorers is a science fiction novel by E. E. Doc Smith. It was first published in 1965 by Canaveral Press in an edition of 1460 copies. The novel is an expansion of Smith's story Subspace Survivors which first appeared in the July 1960 issue of the magazine Astounding.
13	Monthly Dragon Age	 Monthly Dragon Age (Japanese: 月刊ドラゴンエイジ Hepburn: Gekkan Doragon Eiji) is a Japanese manga magazine published by Fujimi Shobo. The magazine began as a combination between Monthly Comic Dragon and Monthly Dragon Junior two former magazines published by Fujimi Shobo. The first issue was published in April 2003 and the magazine is sold on the ninth of each month. The magazine carries the title New Age Standard Comic.
13	Beauregard Daily News	 The Beauregard Daily News is an American daily newspaper published in DeRidder Louisiana. It is owned by GateHouse Media.The paper covers the city of DeRidder and Beauregard Parish Louisiana from which it takes its name.
13	Khaleej Times	 The Khaleej Times is a daily English language newspaper published in Dubai United Arab Emirates. It is the second most popular English language newspapers published in the UAE.
13	The Last Summer (of You and Me)	 The Last Summer (of You and Me) is a novel by Ann Brashares. Her first novel for adults and her first outside of her acclaimed Traveling Pants series was released on June 6 2007 by Riverhead Books.
13	Noon (Literary Annual)	 NOON is a literary annual founded in 2000 by American author Diane Williams. The 10th Anniversary Edition launched March 2009.NOON publishes fiction and occasional essays. A full table of contents including back issues is available on the NOON website.
13	Monumenta Nipponica	 Monumenta Nipponica is a biannual academic journal of Japanese studies. It is affiliated with Sophia University (Tokyo).
13	Genius Loci and Other Tales	 Genius Loci and Other Tales is a collection of fantasy horror and science fiction short stories by author Clark Ashton Smith. It was released in 1948 and was the author's third book published by Arkham House. It was released in an edition of 3047 copies. The stories were written between 1930 and 1935.The collection contains stories from Smith's major story cycles of Averoigne and Zothique.
13	Avances Magazine	 Avances Magazine is a monthly bilingual publication aimed at middle to upper income Hispanics and is the largest Hispanic magazine in the Intermountain West which includes Arizona Colorado Idaho and Utah. The magazine is based in Orem Utah in the United States. With its first edition in 2009 Avances Magazine's motto is to Advance the Hispanic Community.
1	Columbian College of Arts and Sciences	 The Columbian College of Arts and Sciences or CCAS is The George Washington University's liberal arts and sciences college. The Columbian College bears the original name of The George Washington University when it was chartered by Congress in 1821. It is the largest school at George Washington with over 5100 undergraduate students and 2000 graduate students and 42 academic departments representing the majority of the University's instructional scholarly and research activity.
1	Seton Home Study School	 Seton Home Study School is a full-service homeschool curriculum provider and book publisher. With around 11000 enrolled students Seton is larger than any other Catholic primary or secondary school in the United States. Headquartered in Front Royal Virginia Seton has students in every U.S. state and over 50 countries.
1	Future Institute of Engineering and Management	 The Future Institute of Engineering and Management (FIEM) Kolkata India was established in 2001. It is an affiliate institute of the West Bengal University of Technology and AICTE Approved (All India Council for Technical Education).It is one of the best private engg. colleges in WEST BENGAL.It ranks as one of the top engineering colleges in the state of West Bengal.[1] The college was established in 2001. It is situated at Sonarpur Station Road Kolkata West Bengal India - 700 150.
1	Newcastle High School (Oklahoma)	 Newcastle High School is a public school located in Newcastle Oklahoma. Newcastle is a rapidly growing suburban community. Newcastle was first started as a settlement along the Ozark Trail which is now called highway 62. The highway is now located along the South Canadian River the city is named after Newcastle Texas. The city was first named as South Newcastle in 1962 but then got its currently known name in 1965.
1	North Kitsap School District	 North Kitsap School District 400 is the school district serving Poulsbo Suquamish and Kingston Washington.
1	East Surrey College	 East Surrey College is situated in the town of Redhill a busy shopping and commercial centre for surrounding small towns. The College has over 1100 full-time students and more than 9000 part-time students; studying courses that range from vocational qualifications to community leisure courses.
1	John Taylor High School	 John Taylor High School is a specialist-Science and Leadership Academy located in the East Staffordshire village of Barton-under-Needwood near Burton-on-Trent.Founded in 1957 the school was named in the honour of John Taylor who grew up in the village.
1	Wilkes-Barre Area School District	 Wilkes–Barre Area School District is an urban public school district located in Luzerne County Pennsylvania in the United States. Wilkes-Barre Area School District encompasses approximately 123 square miles. The district includes the city of Wilkes-Barre as well as smaller surrounding municipalities. It serves:Bear Creek Township Borough of Bear Creek Village Borough of Laflin Buck Township City of Wilkes-Barre Laurel Run Borough Plains Township and Wilkes-Barre Township.
1	Klickitat Elementary and High School	 Klickitat Elementary and High School is a public school located in Klickitat Washington that serves 111 students in grades kindergarten through 12. Unlike most school districts where there is a clear distinction between the elementary middle school/junior high and high school levels they are combined at Klickitat Elementary and High School. 88% of the students are White while 5% are American Indian 4% are Hispanic 3% are Black and 1% are two or more races.
1	Mannafields Christian School	 Mannafields Christian School is an independent Christian school in Edinburgh Scotland. The school was established as a primary school in 1988 and extended into S1 and S2 in 1997/8. It is open to children from 5 to 13 of all backgrounds.
1	Franklin High School (Seattle)	 This article is about Franklin High School in Seattle Washington. For others of a similar name see Franklin High School (disambiguation)Franklin High School is an inner-city public high school in Seattle USA administered by Seattle Public Schools.
1	E. C. Glass High School	 E. C. Glass High School is a public school in Lynchburg Virginia. It was founded in 1871 as Lynchburg High School and was named for long-time Superintendent of Public Schools in Lynchburg Edward Christian Glass.
1	Jindabyne Central School	 Jindabyne Central School is a public education institution for Kindergarten to Year 12 students in the Snowy River Shire in Australia's Snowy Mountains. The school was changed in 2006 from being a primary (K-6) school to also being a secondary (7-12) school. Both sections share a campus at 4 Park Road Jindabyne. The schools intake includes students from Jindabyne and surrounding towns/villages Berridale Dalgety Thredbo and Perisher Valley.
1	Hougang Secondary School	 Hougang Secondary School (abbreviation: HS; Simplified Chinese: 后港中学) is a Co-educational secondary school located in Hougang in the northern part of Singapore.
1	Lyndon B. Johnson School of Public Affairs	 The Lyndon B. Johnson School of Public Affairs (or LBJ School of Public Affairs) is a graduate school at The University of Texas at Austin that was founded in 1970 to offer professional training in public policy analysis and administration for students interested in pursuing careers in government and public affairs-related areas of the private and nonprofit sectors.
1	Franklin County High School (Kentucky)	 Franklin County High School is the largest of three public high schools in Frankfort Kentucky and is one of two high schools operated by Franklin County Public Schools. The campus also houses the Franklin County Career & Technical Center which offers vocational training. The principal of the school is Stirling Buddy Sampson.
12	1 Day	 1 Day is a 2009 British crime film about gun life in inner city Birmingham. The story follows Flash as he attempts to get £100000 to his boss Angel in less than 24 hours or face certain death.
12	Lulu and Jimi	 Lulu and Jimi is a 2009 drama film directed by Oskar Roehler. It is about the relationship between Lulu a rich German girl and Jimi a black man happened in the German 50's.
12	Metamorphosis (2012 film)	 Metamorphosis is a 2012 feature film adaptation of Franz Kafka's classic novella Die Verwandlung (The Metamorphosis).
12	Jonathan of the Bears	 Jonathan degli orsi (internationally released as Jonathan of the Bears) is a 1993 Italian spaghetti western film directed by Enzo G. Castellari. It was coproduced and filmed in Russia where it was released as Месть - белого индейца (Revenge of the White Indian).
12	The Buzzard's Shadow	 The Buzzard's Shadow is a 1915 American silent military drama film directed by Thomas Ricketts starring Harold Lockwood and May Allison. The film was shot in San Diego at the San Diego Military Reservation.
12	Koi Mere Dil Mein Hai	 Koi Mere Dil Mein Hai is a 2005 Indian Bollywood film directed by Deepak Ramsay. It stars Priyanshu Chatterjee and Dia Mirza in pivotal roles.
12	Nenjil Jil Jil	 Nenjil Jil Jil is a 2006 film directed by Selva and produced by Manish Nair Bhavani Kanagasapay under the banner Candy Films Ltd & Gatpaham Entertainment Ltd. Navdeep pairs up with Aparna Pillai while Vadivelu plays the comedian in the movie.
12	No Time for Comedy	 No Time for Comedy is a 1940 comedy-drama film based on the play of the same name by S. N. Behrman starring James Stewart Rosalind Russell Genevieve Tobin and Charles Ruggles.
12	The Year of the Yao	 The Year of the Yao is a 2004 documentary film telling the first year of basketball player Yao Ming in the United States. The film is narrated by his friend and former interpreter Colin Pine who stayed with Yao during Yao's rookie year and interpreted for him for three years.
12	Ma tante Aline	 Ma tante Aline (English: My Aunt Aline) is a 2007 Canadian comedy film.
12	Prithvi (1997 film)	 Prithvi was a 1997 mystery film starring Suniel Shetty in title role and Shilpa Shetty in double role.
12	Abbott and Costello Meet Captain Kidd	 Abbott and Costello Meet Captain Kidd is a 1952 film starring the comedy team of Abbott and Costello along with Charles Laughton who reprised his role as the infamous pirate from the 1945 film Captain Kidd. It was the second film in SuperCinecolor a three-color version of the two-color process Cinecolor.
12	Ayan (film)	 Ayan is a 2009 Tamil action thriller film written and directed by K. V. Anand. The film starring Surya Prabhu Tamannaah and Akashdeep Saighal in lead roles was produced by M. Saravanan and M. S. Guhan while distribution handled by Sun Pictures. The film score was composed by Harris Jayaraj the soundtrack released on 19 January 2009. Edited by Anthony Gonsalvez the film was filmed by M. S.
12	Dersu Uzala (1975 film)	 Dersu Uzala (Russian: Дерсу Узала Japanese: デルス·ウザーラ; alternate U.S. title: Dersu Uzala: The Hunter) is a 1975 Soviet-Japanese co-production film directed by Akira Kurosawa his first non-Japanese-language film and his first and only 70mm film. The film won the Golden Prize and the Prix FIPRESCI at the 9th Moscow International Film Festival and the 1976 Oscar for Best Foreign Language Film.
12	Baharen Phir Bhi Aayengi	 Baharen Phir Bhi Aayengi is a 1966 Hindi-language film produced by Guru Dutt and directed by Shaheed Latif. It stars Mala Sinha Dharmendra Tanuja and Rehman. The film is still remembered for its music is by O.P. Nayyar and lyrics by Sheven Rizvi Aziz Kashmiri and for its expressionistic cinematography by K.G. Prabhakar.
12	My Fighting Gentleman	 My Fighting Gentleman (also known as A Son of Battle) is a 1917 American silent historical drama film directed by Edward Sloman with the storyline by Doris Schroeder and Nell Shipman. Starring William Russell and Francelia Billington.
9	Parasilvanus	 Parasilvanus is a genus of beetles in the family Silvanidae containing the following species: Parasilvanus fairmairei Grouvelle Parasilvanus mimosae Halstead Parasilvanus oblitus Grouvelle Parasilvanus ocellatus Grouvelle Parasilvanus pulcher Grouvelle Parasilvanus tenuis Grouvelle↑
9	Mordella fuscipilis	 Mordella fuscipilis is a species of beetle in the Mordella genus that is in the Mordellidae family which is a part of the Tenebrionoidea superfamily. It was discovered in 1895.
9	Trimenia argyroplaga	 The Large Silver-spotted Copper (Trimenia argyroplaga) is a butterfly of the Lycaenidae family. It is found in South Africa.The wingspan is 25–34 mm for males and 29–41 mm females. Adults are on wing from November to December. There is one generation per year.
9	Jaton angolensis	 Jaton angolensis is a species of sea snail a marine gastropod mollusk in the family Muricidae the murex snails or rock snails.
9	Columbia River redband trout	 The Columbia River redband trout (Oncorhynchus mykiss gairdneri) is one of three redband trout subspecies of the rainbow trout in the Salmonidae family. Native in the Columbia River and its tributaries in Montana Oregon Washington and Idaho. Anadromous forms are known as redband steelhead.
9	Lamida	 Lamida is a genus of snout moths. It was described by Walker in 1859.
9	Margiza	 Margiza is a genus of moths of the Noctuidae family.
9	Lupinoblennius paivai	 Lupinoblennius paivai Paiva's blenny is a species of combtooth blenny found in Brazil. This species can grow to a length of 5.1 centimetres (2.0 in) SL.
9	Cochylidia rupicola	 The Chalk-cliff Tortrix or Conch (Cochylidia rupicola) is a moth of the Tortricidae family.
9	Parides proneus	 Parides proneus is a species of butterfly in the Papilionidae family. It is found in Brazil and Paraguay.
9	Diceratobasis melanogaster	 Diceratobasis melanogaster is a species of damselfly in family Coenagrionidae. It is endemic to the Dominican Republic. Its natural habitat is subtropical or tropical moist lowland forests. It is threatened by habitat loss.
9	Melanophidium wynaudense	 Melanophidium wynaudense commonly known as the Indian black earth snake is a species of snake endemic to India.
9	Idalus tuisana	 Idalus tuisana is a moth of the Arctiidae family. It was described by Schaus in 1910. It is found in Costa Rica.
