label	title	content
12	A Canção da Saudade	 'A Canção da Saudade' is a 1964 Portuguese black-and-white film. The filming took place in a studio at Tóbis Portuguesa Lisbon and Produções Cinematográficas Perdigão Queiroga. The film reel is 2630 m in length. A Spanish language film of the same story which shared the same producers and cast and crew members was made called Los gatos negros and directed by José Luis Monter.
5	Dassault Falcon 5X	 The Dassault Falcon 5X is a super mid-sized long-range business jet under development in France by Dassault Aviation.Even though its 5200 nmi (9630 km) range is not as high as that of the Falcon 7X the 5X has a larger fuselage diameter and greater cabin volume.The first flight is scheduled to take place in 2015 with an entry into service in 2017.
5	Vickers Vulcan	 The Vickers Vulcan was a British single-engine biplane airliner of the 1920s built by Vickers Limited at Brooklands Aerodrome Surrey. It carried eight passengers and a pilot.
5	HMS Shark (54S)	 HMS Shark was a Royal Navy S-class submarine which was launched on 31 May 1934 and fought in the Second World War. Shark is one of twelve boats named in the song Twelve Little S-Boats.She was surfaced whilst on patrol off Skudesnes southwest Norway on 5 July 1940 when a seaplane was sighted astern. As the submarine submerged she was bombed the explosions causing considerable damage.
5	HMS Moselle (1804)	 HMS Moselle was a Cruizer-class brig-sloop of the Royal Navy launched in 1804. She served during the Napoleonic Wars in the Mediterranean the Caribbean and the North American station. She was sold in 1815.
5	Spanish gunboat Callao	 Callao was a Samar-class gunboat of the Spanish Navy which served in the Spanish fleet from 1888 to 1898 and fought in the Spanish-American War.Callao was captured by the U.S. Navy in 1898 and commissioned into U.S. service. For her characteristics and career in U.S. service see USS Callao (YFB-11).
5	USS Hornet (1865)	 The USS Hornet (1865) was the fifth United States Navy ship to bear the name Hornet. She was originally the CSS Lady Stirling a blockade runner built by James Ash at Cubitt Town London in 1864 for the Confederate States Navy. She was badly damaged and captured by the United States Navy on 28 October 1864 off Wilmington North Carolina.
5	HMS Nonsuch (1646)	 HMS Nonsuch was a 34-gun fourth rate frigate of the English Royal Navy built by Peter Pett I at Woolwich and launched in 1646. The term 'frigate' during the period of this ship referred to a method of construction rather than a role which did not develop until the following century.Nonsuch was wrecked in 1664.
5	German submarine U-750	 German submarine U-750 was a German Type VIIC submarine U-boat built for Nazi Germany's Kriegsmarine for service during World War II.
5	Féré F.3	 The Féré F.3 is a single engine single seat French sports plane amateur designed and built in the 1980s. Only one was completed.
5	MV Great Expectations	 MV Great Expectations is a catamaran ferry operating on the Hythe ferry service. This service connects the town of Hythe and the city of Southampton across Southampton Water in England.MV Great Expectations was originally introduced in 1992 and was originally used on the Gravesend to Tilbury ferry service across the River Thames in Kent which was at that time operated by White Horse Ferries Ltd.
5	ROCS Ma Kong (DDG-1805)	 ROCS Ma Kong (馬公 DDG-1805) is a Kee Lung-class guided-missile destroyer currently in active service of Republic of China Navy. It is named after Ma Kong City Penghu Island a port city and the location of an important ROCN　base.She was formerly the American Kidd-class destroyer USS Chandler (DDG-996) which was decommissioned from the United States Navy in September 1999 and sold to the Republic of China Navy on 30 May 2003.
5	Ford Custom	 The Ford Custom is a car model name that has been used by the Ford Motor Company both in the United States and Canada from the 1930s to 1972.
5	Cornu helicopter	 The Cornu helicopter was an experimental helicopter built in France in 1907 and widely credited with the first free flight of a rotary-wing aircraft when it took to the air on 13 November. Built by bicycle-maker Paul Cornu it was an open-framework structure built around a curved steel tube that carried a rotor at either end and the engine and pilot in the middle. Power was transmitted to the rotors by a drive belt that linked both rotors and spun them in opposite directions.
5	Shenyang J-5	 The Shenyang J-5 (Chinese: 歼-5) originally designated Dongfeng-101 - (East Wind-101) and also Type 56 before being designated J-5 in 1964 is a Chinese-built single-seat jet interceptor and fighter aircraft derived from the Soviet Mikoyan-Gurevich MiG-17. The J-5 was exported as the F-5.
5	Imperator-class ocean liner	 The Imperator class ocean liners were a series of three ocean liners designed for the Hamburg America Line commonly known as HAPAG. These three ships were commissioned by the chairman of HAPAG Albert Ballin. Namely the Imperator (1912) the Vaterland (1913) and the largest the Bismarck (1914). These liners were over 50000 tons sported three funnels and had a length ranging from 906 ft (276 m) to 955.8 ft (291.3 m).
5	Polly Woodside	 Polly Woodside is a Belfast-built three-masted iron-hulled barque preserved in Melbourne Australia and forming the central feature of the South Wharf precinct. The ship was originally built in Belfast by William J. Woodside and was launched in 1885. Polly Woodside is typical of thousands of smaller iron barques built in the last days of sail intended for deep water trade around the world and designed to be operated as economically as possible.
13	Vi är inte ensamma	 Vi är inte ensamma - en samling berättelser om våra osynliga hjälpare in Swedish and Vi er ikke alene in Norwegian (in English We Are Not Alone - The Anthology Stories About Our Invisible Helpers; this book has not has been translated into English) is an occult nonfiction book published in 1990 written by Norwegian-Swedish author Margit Sandemo who is best known for her historical fantasy writing.
13	Driving Miss Daisy (play)	 Driving Miss Daisy is a 1987 play by Alfred Uhry about the relationship of an elderly white Southern Jewish woman Daisy Werthan and her black African-American chauffeur Hoke Colburn from 1948 to 1973. The play was the first in Uhry's Atlanta Trilogy which deals with white Jewish residents of that city in the early 20th century.
13	Top of the Pops (magazine)	 Top of the Pops magazine is a monthly publication published by Immediate Media Company. It features chart information star gossip fashion and beauty advice quizzes song lyrics and posters. It is a supplementary magazine for the TV show Top of the Pops until the latter was cancelled in 2006.The magazine was launched in February 1995 and is famous for giving girl group The Spice Girls their nicknames[citation needed].
13	Gândul	 Gândul (Romanian pronunciation: [ˈɡɨndul] The Thought) is a Romanian daily newspaper published in Bucharest. It was founded in May 2005 by Mircea Dinescu who used to write a daily editorial called Vorba lu' Dinescu and Cristian Tudor Popescu who was also the editor-in-chief until January 2008. Its initial circulation was about 52000. In 2006 Publimedia acquired Gândul and subsequently changed the format nameplate and design.
13	The Cardinal Sins	 The Cardinal Sins is a 1981 novel by author and priest Andrew Greeley.
13	Sharpe's Rifles (novel)	 Sharpe's Rifles was the first prequel novel in the series written by Bernard Cornwell. It tells the story of Richard Sharpe and the French Invasion of Galicia January 1809. Written ninth the book naturally fits before Sharpe's Eagle which was the first to be written although the later novel Sharpe's Havoc is set between the two.
13	Guardians of Ga'Hoole: The Journey	 The Journey is the second book in the Guardians of Ga'Hoole series. It is written by Kathryn Lasky and was published by Scholastic on September 1 2003. In this book Soren Gylfie Twilight Digger and Mrs. Plithiver continue their journey to the Great Ga'Hoole Tree where they will be tested beyond anything they have ever faced.
13	New York Journal-American	 The New York Journal-American was a newspaper published from 1937 to 1966. The Journal-American was the product of a merger between two New York newspapers owned by William Randolph Hearst: The New York American (originally the New York Journal renamed American in 1901) a morning paper and the New York Evening Journal an afternoon paper. Both were published by Hearst from 1895 to 1937. The American and Evening Journal merged in 1937. The Journal-American was an afternoon publication.
13	45 obrtaja: Priče o pesmama	 45 obrtaja: Priče o pesmama (Serbian Cyrillic: 45 обртаја: Приче о песмама trans. 45 Revolutions: Stories about Songs) is a book by Serbian rock musician journalist and writer Dejan Cukić. It was published in 2007 and compiled mostly from his articles previously published in Politikin Zabavnik magazine. The book features biographies of forty-five music artists as well as the history of popular music through stories about forty-five songs.
13	Fossil Hunter	 Fossil Hunter is a novel written by Canadian science fiction author Robert J. Sawyer. The sequel to Far-Seer it is the second book of the Quintaglio Ascension Trilogy. The book depicts an Earth-like world on a moon which orbits a gas giant inhabited by a species of highly evolved sentient Tyrannosaurs called Quintaglios among various other creatures from the late cretaceous period imported to this moon by aliens 65 million years prior to the story.
13	Mother Carey's Chickens (novel)	 Mother Carey's Chickens is a novel by Kate Douglas Wiggin published in 1911 by Houghton Mifflin. It tells the story of a poor but happy family of four children who in spite of being fatherless make the lives of others better. Their home life becomes complicated when Julia a snobbish cousin comes to live with them. The Carey children suffer many disappointments (Gilbert must forego college for example) but Julia is transformed when she realizes happiness has little to do with wealth.
13	Inkwell (journal)	 Inkwell is a literary journal published by Manhattanville College in Purchase New York. First published in 1995. The journal publishes short stories poetry and essays by both emerging and established writers. Inkwell also hosts annual contests in fiction and poetry.
13	Aelita (novel)	 Aelita (Russian: Аэлита) also known as Aelita or The Decline of Mars is a 1923 science fiction novel by Russian author Alexei Tolstoy.
13	Plain Tales from the Hills	 Plain Tales from the Hills (published 1888) is the first collection of short stories by Rudyard Kipling. Out of its 40 stories eight-and-twenty according to Kipling's Preface were initially published in the Civil and Military Gazette in Lahore Punjab British India between November 1886 and June 1887.
13	Conan the Relentless	 Conan the Relentless is a fantasy novel written by Roland Green featuring Robert E. Howard's sword and sorcery hero Conan the Barbarian. It was first published in paperback by Tor Books in April 1992 and was reprinted in April 1998.
13	Southeast Asia Building (magazine)	 Southeast Asia Building is a trade magazine based in Singapore started in 1974. It is published bi-monthly and covers architecture interior design landscape architecture and facility management. It caters to readers in Europe United States the Southeast Asian region and in the Middle East and provides information on current architecture projects building news product reviews market trends and industry related awards.
3	Gabriel Rivera	 Gabriel Rivera (born April 7 1961 in Crystal City Texas) is a former American college and professional football player who was a defensive tackle in the National Football League (NFL) for a single season in 1983. Rivera played college football for Texas Tech where he earned All-American honors in 1982. Rivera was a first round pick in the 1983 NFL Draft by the Pittsburgh Steelers.
3	Yvonne Tracy	 Yvonne Tracy (born 27 February 1981) is an Irish female international football defender. She is a well known player at the club and international level competing in youth cups beginning at age 16. She currently plays club football for Arsenal Ladies.
3	Vladimer Aptsiauri	 Vladimer Aptsiauri (4 February 1962 – 14 May 2012) was a Soviet fencer. He won a gold medal in the team foil event at the 1988 Summer Olympics.
3	David Carson (footballer)	 David Carson is a footballer playing for Ashington but has signed a contract with Blackburn Rovers.
3	Heath Bell	 Heath Justin Bell (born September 29 1977) is an American professional baseball relief pitcher for the Tampa Bay Rays of Major League Baseball (MLB). He previously played for the New York Mets San Diego Padres Miami Marlins and Arizona Diamondbacks. While playing with the Padres he was a three-time All-Star and twice won the Rolaids Relief Man Award.
3	Irma Hopper	 Irma Hopper (July 14 1890 – January 1963) was an American fencer. She competed in the women's individual foil events at the 1924 and 1928 Summer Olympics.
3	Atilio Ancheta	 Atilio Genaro Ancheta Weigel (born July 19 1948 in Florida Uruguay) is a former footballer from Uruguay who played for the national team at the 1970 FIFA World Cup. He was a defender and spent most of his career with Grêmio Football Porto-Alegrense appearing in 164 Campeonato Brasileiro Série A matches. In 1973 he received the Brazilian Bola de Ouro award.Ancheta made 20 appearances for the Uruguay national football team from 1969 to 1971.
3	Dušan Žovinec	 Dušan Žovinec (born October 5 1992) is a Czech professional ice hockey player. He played with HC Sparta Praha in the Czech Extraliga during the 2010–11 Czech Extraliga postseason.
3	Renato Ibarra	 Alex Renato Ibarra Mina (born 20 January 1991 in Ambuquí Imbabura) more commonly known as Renato Ibarra is an Ecuadorian football Winger who plays for Eredivisie club Vitesse and the Ecuadorian national team.
3	Alex Haddow	 Alex Haddow (born 8 January 1982) is an English footballer who plays as a left sided defender or midfielder. He played in the Football League for Reading and Carlise United before moving into non-league football following a serious knee injury.
3	Johnathan Aparecido da Silva	 Johnathan Aparecido da Silva commonly known as Johnathan (born 29 March 1990 in Fernandópolis) is a Brazilian footballer who plays as a striker for South Korean side Daegu FC.
3	Samu Vilkman	 Samu Vilkman is a Finnish ice hockey player who currently plays professionally in Finland for Tappara of the SM-liiga.
3	Jim Lawn	 James Jim Lawn (born 5 May 1902) was an Australian rules footballer who played with Collingwood in the Victorian Football League (VFL).Lawn was at Collingwood for three seasons. His final game for Collingwood was the 1925 VFL Grand Final which he played from a half forward flank. Collingwood lost to Geelong by 10 points.
3	Tommy Jammer	 Tommy Jammer is a retired American professional wrestler who competed in Midwest regional promotions including Pro Wrestling America and the American Wrestling Association in the late 1980s.
3	Neil McKinlay	 Neil McKinlay (born April 25 1981 in Langley British Columbia) was a Canadian football linebacker for the BC Lions of the Canadian Football League. He was drafted by the Winnipeg Blue Bombers with the 33rd pick in the fourth round of the 2004 CFL Draft. McKinlay announced his retirement after six seasons with the Bombers but was signed by the Lions after they had several players injured. He played CIS Football for Simon Fraser.As of 2012 is a firefighter with the Winnipeg Fire Department.
3	Masaaki Higashiguchi	 Masaaki Higashiguchi (東口 順昭 Higashiguchi Masaaki born 12 May 1986 in Osaka) is a Japanese footballer.Current he plays in Gamba Osaka.
4	Mark Blasdel	 Mark Blasdel is a Republican member of the Montana Legislature. He was elected to House District 10 which represents the Somers area. He has served in the 2007 2009 and 2011 legislative sessions. He is also the co-Chair of the Montana Sportsman Caucus.He graduated from Flathead High School then attended Flathead Valley Community College finishing his degree in Hospitality and Business Administration from the University of Nevada.
4	Bill Corr	 William V. Bill Corr is the Deputy Secretary of the United States Department of Health and Human Services (HHS) in President Barack Obama's administration.
4	Kojo Botsio	 Kojo Botsio (21 February 1916 – 5 February 2001) was a Ghanaian diplomat and politician. He studied in Britain where he became the treasurer of the West African National Secretariat and an acting warden for the West African Students' Union. He served as his country's foreign minister twice in the government of Kwame Nkrumah and was a leading figure in the ruling Convention People's Party (CPP).
4	Jacob Henry Miller	 Jacob Henry Miller was a lawyer from the U.S. State of Ohio who served as President of the Ohio State Senate.
4	Edwin Bideau	 Edwin 'Ed' H. Bideau III (October 1 1950 – September 5 2013) was a lawyer farmer rancher and Republican member of the Kansas House of Representatives representing the 9th district (Neosho County Kansas and Allen County Kansas).Bideau was a 5th generation Kansan who graduated from Chanute High School Neosho County Community College and then went on to get both a business and law degree from Washburn University in Topeka Kansas where he met and married his wife Margaret.
4	Keven Stratton	 Keven J. Stratton is an American politician and a Republican member of the Utah House of Representatives representing District 43 since January 1 2013. Stratton served consecutively from his April 28 2012 appointment to fill the vacancy caused by the resignation of Stephen Sandstrom until January 1 2013 in the District 58 seat. He lives in Orem.
4	Richard Doyle (politician)	 Richard (Dic) James Doyle OC (March 10 1923 – April 9 2003) was a Canadian journalist editor and Senator.Born in Toronto Ontario he served in the Royal Canadian Air Force during World War II and retired in 1945 with the rank of Flying Officer. He joined The Globe and Mail in 1951 becoming editor in 1963 and Editor-in-chief in 1978.
4	Bill Emmerson	 William Bill Emmerson (born October 28 1945) was a Republican California State Senator who represented the 23rd district in Riverside County. He previously represented the 37th Senate District having been elected in a June 8 2010 special election and sworn into office the next day. He was previously the California State Assemblyman representing District 63 in the Inland Empire counties of Riverside and San Bernardino having been first elected in November 2004.
4	Pat the Cope Gallagher	 Pat the Cope Gallagher (Irish: Pádraigh Ó Gallchóir Cope; born 10 March 1948) is an Irish Fianna Fáil politician. He is an ALDE Member of the European Parliament (MEP) for the North-West constituency having previously served as a Teachta Dála (TD) for the Donegal South–West constituency and as a junior minister.
4	Louis-Georges Desjardins	 Louis-Georges Desjardins (May 12 1849 – June 8 1928) was a Canadian journalist and politician.Born in Saint-Jean-Port-Joli Canada East the son of François Roy dit Desjardins and Clarisse Miville dit Deschênes Desjardins was educated at the Collège de Lévis and at the Military College. A journalist he was the editor-in-chief of the newspaper Le Canadien from 1875 to 1880.He was elected to the Legislative Assembly of Quebec for the electoral district of Montmorency in the 1881 election.
4	Guillaume Bresse	 Guillaume Bresse (February 2 1833 – January 30 1892) was a Canadian shoe manufacturer and politician.
4	Linda Chapa LaVia	 Linda Chapa LaVia is a Democratic member of the Illinois House of Representatives representing the 83rd District since 2003. The district covers part of Kane County including the city of Aurora.
4	Hu Chunhua	 Hu Chunhua (Chinese: 胡春华; pinyin: Hú Chūnhuá; born April 1963) is a prominent Chinese politician and regional official. He is the Communist Party Secretary of Guangdong province the province's top political office. He is a member of the 18th Politburo of the Communist Party of China. Hu has worked in Tibet for much of his political career and ascended the party ranks partly through the Communist Youth League. He is popularly known as little Hu.
4	Lisa Otondo	 Lisa Otondo is a state representative from Arizona representing the 4th district. A member of the Democratic Party Otondo was first elected to the Arizona House of Representatives in 2012. She serves on the Education Committee and the Technology and Infrastructure Committee.
4	Eugène Mangalaza	 Eugène Régis Mangalaza (born 13 July 1950) is a Malagasy political figure who was appointed as Prime Minister of Madagascar on 10 October 2009 under the terms of an agreement intended to resolve the 2009 political crisis.
4	Hu Sheng	 Hu Sheng (11 January 1918 – 5 November 2000) was a renowned Chinese Marxist theorist and historian. He was President of the Chinese Academy of Social Sciences from 1985 to 1998 and also served as vice-chairman of the 7th and 8th National Committees of the Chinese People's Political Consultative Conference (CPPCC) and member of the 12th Central Committee of the Communist Party of China.
0	Development Bank of Southern Africa	 The Development Bank of Southern Africa (DBSA) is a Development Finance Institution wholly owned by the government of South Africa and focuses on large infrastructure projects within the public and private sector. It is one of several development finance institutions in southern Africa. The main objectives are the promotion of economic development and growth human resource development institutional capacity building and the support of development projects in the region.
