label	title	content
8	Tartak Lublin Voivodeship	 Tartak [ˈtartak] is a village in the administrative district of Gmina Zakrzówek within Kraśnik County Lublin Voivodeship in eastern Poland.
8	Željova	 Željova (Serbian: Жељова) is a village in the municipality of Banovići Bosnia and Herzegovina.
8	Deh Kohneh Dalahu	 Deh Kohneh (Persian: ده كهنه‎ also Romanized as Deh-e Kohneh) is a village in Bivanij Rural District in the Central District of Dalahu County Kermanshah Province Iran. At the 2006 census its population was 135 in 27 families.
8	Međa (Leskovac)	 Međa is a village in the municipality of Leskovac Serbia. According to the 2002 census the village has a population of 872 people.
8	Jangarek-e Pain	 Jangarek-e Pain (Persian: جنگارك پائين‎ also Romanized as Jangārek-e Pā’īn; also known as Jangārk) is a village in Pir Sohrab Rural District in the Central District of Chabahar County Sistan and Baluchestan Province Iran. At the 2006 census its population was 139 in 26 families.
8	Taşoluk Gülnar	 Taşoluk is a village in Gülnar district of Mersin Province Turkey. It is situated in the mountainous area to the west of Gülnar. The distance to Gülnar is 24 kilometres (15 mi) and to Mersin is 184 kilometres (114 mi) . The population of Taşoluk was 161 as of 2012.
8	Pachok	 Pachok is a village development committee in Lamjung District in the Gandaki Zone of northern-central Nepal. At the time of the 1991 Nepal census it had a population of 2690 people living in 509 individual households.
8	Rogóż Lidzbark County	 Rogóż [ˈrɔɡuʂ] (German: Roggenhausen) is a village in the administrative district of Gmina Lidzbark Warmiński within Lidzbark County Warmian-Masurian Voivodeship in northern Poland. It lies approximately 8 kilometres (5 mi) north-east of Lidzbark Warmiński and 44 km (27 mi) north of the regional capital Olsztyn.Before 1772 the area was part of Kingdom of Poland 1772-1945 Prussia and Germany (East Prussia).
8	Cherlanqush	 Cherlanqush (Persian: چر لانقوش‎ also Romanized as Cherlānqūsh; also known as Cherlān Qūch) is a village in Qanibeyglu Rural District Zanjanrud District Zanjan County Zanjan Province Iran. At the 2006 census its population was 200 in 44 families.
8	Kuh Kamar Golestan	 Kuh Kamar (Persian: كوه كمر‎ also Romanized as Kūh Kamar) is a village in Qaleh Qafeh Rural District in the Central District of Minudasht County Golestan Province Iran. At the 2006 census its population was 100 in 30 families.
5	Composite Corridor	 The Composite Corridor (or CK) is a railway coach with a number of compartments some of which are standard class (previously second né third class) and some first class linked by a side corridor.
5	SS Changte (1925)	 Changte was a 4324 tons steam ship built by Hong Kong and Whampoa Dock Company Hong Kong in 1925 for the Australian Oriental Line.
5	XGAM-71 Buck Duck	 The XGAM-71 Buck Duck was a decoy missile that was developed by Convair in the late 1950s. It was intended to have the same radar signature as the Strategic Air Command's B-36 bomber thereby allowing it to disrupt the enemy's air defenses and dilute their effort to shoot down an incoming bomber fleet.Convair built the first prototype using their own funds but received an official development contract from the United States Air Force on 16 August 1954. The project designation was MX-2224.
5	USS Relief (AH-1)	 The sixth USS Relief (AH-1) the first ship of the U.S. Navy designed and built from the keel up as a hospital ship was laid down 14 June 1917 by the Philadelphia Navy Yard; launched 23 December 1919; and commissioned 28 December 1920 at Philadelphia Commander Richmond C. Holcomb Medical Corps USN in command.With a bed capacity of 550 patients Relief was one of the world's most modern and best equipped hospital ships.
5	French submarine Fresnel (Q65)	 French submarine Fresnel (Q65) was a Laubeuf type submarine of the of Pluviôse class built for the French Navy prior to World War I.
5	Thatcher Magoun (clipper)	 The Thatcher Magoun an extreme clipper launched in 1855 was named after Medford's great shipbuilder Thatcher Magoun who died the year that she was launched.
5	GE U28B	 The GE U28B diesel-electric locomotive model replaced the U25B in early 1966 featuring a slightly uprated prime mover (only 300 hp (220 kW) more power than the U25B). Early units had the same carbody styling as the U25B while later units had design features (e.g. shortened nose) more in common with later models. After only a year of production this model was superseded by the U30B.
5	USS Plaice (SS-390)	 USS Plaice (SS-390) a Balao-class submarine was a ship of the United States Navy named for the plaice one of the various American flatfish; summer flounder. She participated in the Pacific War campaign of World War II receiving six battle stars for her service. The United States later transferred her to Brazil in a joint cooperation program.
5	MPI HSP46	 The MPI HSP46 is a four-axle AC-traction diesel-electric locomotive for commuter trains designed and assembled by MotivePower Inc. It meets EPA Tier 3 emissions standards. The launch customer is the Massachusetts Bay Transportation Authority (MBTA) whose first unit entered revenue service in April 2014.
5	Piper PA-23	 The Piper PA-23 named Apache and later Aztec is a four-to-six-seat twin-engined light aircraft aimed at the general aviation market that also saw service with the United States Navy and other countries' military forces in small numbers. Originally designed in the 1950s by the Stinson Aircraft Company the Apache and its more powerful development the Aztec were manufactured from the 1950s to the 1980s by Piper Aircraft in the United States.
5	USS Straub (DE-181)	 USS Straub (DE-181) was a Cannon-class destroyer escort built for the United States Navy during World War II. She served in the Atlantic Ocean and provided escort service against submarine and air attack for Navy vessels and convoys. She was laid down on 7 June 1943 by the Federal Shipbuilding and Dry Dock Co. at Newark New Jersey. Sponsored by Mrs. Margaret H. Straub the escort was launched on 19 September and commissioned on 25 October 1943 at the Brooklyn Navy Yard Lt. Comdr. James T.
5	P-class cruiser	 The P class was a German Navy group of twelve heavy cruisers; they were the successor to the Deutschland-class cruisers. Design work began in 1937 and continued until 1939; at least nine designs were considered. The final design was armed with six 28 cm (11 in) quick-firing guns in two triple turrets as in the preceding Deutschland class. The ships were designated as Panzerschiff (armored ship) and given the preliminary names P1–P12.
5	South African Class DS1	 The South African Class DS1 of 1939 was a South African diesel-electric locomotive from the South African Railways era.The second diesel-electric locomotive on the South African Railways was a single Class DS1 AEG diesel-electric shunting locomotive that was placed in service in 1939. Two of these locomotives were delivered to South Africa one for the Railways and another for the Electricity Supply Commission.
5	KiHa 283 series	 The KiHa 283 series (キハ283系) is a tilting diesel multiple unit (DMU) train type operated by Hokkaido Railway Company (JR Hokkaido) on limited express services in Hokkaido Japan since 1997. They were based on the KiHa 281 series trains introduced in 1994.
5	Transocean John Shaw	 Transocean John Shaw is a semi-submersible drilling rig designed by Friede & Goldman as a self-propelled modified & enhanced pacesetter built and delivered in 1982 by Mitsui Engineering & Shipbuilding Ltd. in Japan. The Panama-convenience flagged vessel was designed and outfitted to operate in harsh environments and is currently located in the North Sea of the Scotland.
5	HMS Inglis (K570)	 HMS Inglis (K570) was a Captain-class frigate in the Royal Navy. Built as USS Inglis (DE-125) an Evarts-class destroyer escort at the Boston Navy Yard Boston Massachusetts for the United States Navy she was launched 2 November 1943; accepted and transferred to Great Britain under Lend-Lease 12 January 1944.This and other Evarts-class destroyer escorts formed the Captain class of frigates in the Royal Navy and played a vital part in Allied antisubmarine operations in the Atlantic.
10	Cystopteris	 Cystopteris is a genus of ferns in the family Cystopteridaceae. These are known generally as bladderferns or fragile ferns. They are found in temperate areas worldwide. This is a very diverse genus and within a species individuals can look quite different especially in harsh environments where they experience stress and remain small and stunted. Also they hybridize easily with each other. Identifying an individual can be challenging.
10	Perityleae	 Perityleae is a tribe of flowering plants in the subfamily Asteroideae.
10	Ulmus minor 'Koopmannii'	 The Ulmus minor cultivar 'Koopmannii' Lauche ex. Spath was cloned from a specimen raised from seed sent from Margilan Turkestan by Koopmann to the Botanischer Garten Berlin [1] c. 1880. The tree was first listed in the Späth nursery (Berlin Germany) catalogue no. 62 p. 6. 101 1885 as Ulmus Koopmannii and later by Krüssmann in Handb. Laubgeh. 2: 534 1962 as a cultivar.Margilan is outside the main range of Ulmus minor.
10	Dillenia philippinensis	 Dillenia philippinensis (katmon) is a favorite tree among Filipino garden enthusiasts. It is endemic to the Philippines and can be used for urban greening. Its fruit is known as elephant apple. Katmon grows in low to medium altitude forests throughout the Philippines but does not survive the cold climates of the uplands.
10	Quercus rugosa	 Quercus rugosa (the netleaf oak) is a species of oak tree which is found in Mexico and the southwestern United States.
10	Shorea affinis	 Shorea affinis is a plant species in the Dipterocarpaceae family endemic to Sri Lanka.
10	Rhamnidium	 Rhamnidium is a genus of plant in family Rhamnaceae. Species include: Rhamnidium caloneurum Standl. Rhamnidium dictyophyllum Urb.
10	Bulbophyllum elegans	 Bulbophyllum elegans is a species of orchid in the genus Bulbophyllum.
10	Calliandra grandiflora	 Calliandra grandiflora is a species of flowering plants of the genus Calliandra in the Fabaceae family.
10	Inga alba	 Inga alba is a species of tree from the Fabaceae family native to Central and SouthAmerica.
10	Lippia	 Lippia is a genus of flowering plants in the verbena family Verbenaceae. It was named after Augustus Lippi a French traveler. The genus contains roughly 200 species of tropical shrubs that are found around the world. Plants are fragrant due to their essential oils which vary between species but may include estragole carvacrol linalool or limonene. The leaves of certain species such as L. graveolens can be used as a culinary herb similar to oregano.
10	Vismia	 Vismia is a genus of flowering plants in the family Hypericaceae. Like many members of the Hypericaceae these plants contain xanthonoids.Species include:Vismia bacciferaVismia guianensisVismia jefensisVismia micranthaVismia parvifloraVismia pauciflora
10	Agoseris aurantiaca	 Agoseris aurantiaca is a liguliferous species in the Asteraceae or sunflower family and is commonly called orange agoseris or mountain dandelion. It is widespread and common in western North America from Alaska and western Canada southward to California Arizona and New Mexico. It also occurs disjunctly in the Chic-Choc (Gaspe Peninsula) and Otish Mountains (Laurentian Plateau) of Quebec. This is primarily a species of mountainous regions and may be found in wet to dry habitats.
10	Salvia coulteri	 Salvia coulteri (Coulter's sage) is a perennial shrub that grows on dry rocky mountainsides in five Mexican states: Nuevo Leon Zacatecas Tamaulipas Durango and Hidalgo. It was introduced to horticulture in 1991 from a plant collected at 4000 ft in Nuevo Leon. It grows about 2.5 ft tall and 3 ft wide with many stems and a graceful appearance. The small (.5 in) electric lavender-blue flowers grow in tight whorls and bloom profusely.
10	Clusia carinata	 Clusia carinata is a species of flowering plant in the Clusiaceae family.It is found only in Peru.
10	Erymophyllum	 Erymophyllum is a genus of flowering plants in the family Asteraceae endemic to Australia. Species include:Erymophyllum glossanthus Paul G.WilsonErymophyllum hemisphaericum Paul G.WilsonErymophyllum ramosum (A.Gray) Paul G.WilsonErymophyllum tenellum (Turcz.) Paul G.Wilson↑
0	Guardian Alarm	 Guardian Alarm a division of Guardian Security Services is one of the largest independently owned security companies in North America.
0	Tillamook County Creamery Association	 The Tillamook County Creamery Association (TCCA) is a dairy cooperative headquartered in Tillamook County Oregon United States. The association manufactures and sells dairy products under the Tillamook brand name. Its main facility is the Tillamook Cheese Factory located two miles north of the city of Tillamook on U.S. Route 101.The 44th largest dairy processor in North America Tillamook posted $382 million in sales in 2007 the trade magazine Dairy Foods reports.
0	Alliance Boots	 Alliance Boots GmbH is a multinational pharmacy-led health and beauty group. It has two core business activities - pharmacy-led health and beauty retailing and pharmaceutical wholesaling and distribution - and has a presence in over 25 countries including associates and joint ventures.
0	Kamloops Transit System	 Kamloops Transit operates the public bus transit system in the City of Kamloops in south central British Columbia Canada. The system consists of 15 regularly scheduled routes one Sunday route several school specials and handyDART customized service for persons with a disability. Funding is provided through a partnership between the City and BC Transit the provincial agency which plans and manages municipal transit systems. Operations are contracted out to FirstCanada ULC.
0	Severn Link	 Severn Link is a ferry operating company which intends to provide ferry services across the Bristol Channel in England and Wales.The first route planned would link Ilfracombe with Swansea. The passenger service was expected to launch at Easter 2010. but talks to find a new investor were still underway in autumn 2010 and the launch was delayed until 2011. The route would be served by 40 metre Flying Cat passenger ferries capable of running at 34 knots and carrying up to 360 seated passengers.
0	Meteor (mobile network)	 Meteor Mobile Communications Limited a part of eircom is a GSM and UMTS mobile telecommunications company in Ireland. They operate a GSM/GPRS/EDGE/UMTS(HSPA+)and LTE cellular communications network under licence from the Commission for Communications Regulation (ComReg) and were the third entrant in the market after Vodafone Ireland and O2 Ireland. The company is a wholly owned subsidiary of Irish telecoms network eircom having been purchased for €420m in 2005.
0	Clean Power Finance	 Clean Power Finance® headquartered in San Francisco California is a financial services and software company. Clean Power Finance operates the CPF Market® an online business-to-business platform that connects providers of capital with residential solar professionals who need solar finance products to grow their businesses.
0	Coldwater Creek	 Coldwater Creek was an American women's clothing and accessories retailer based in Sandpoint Idaho. The company was founded in 1984 by Dennis and Ann Pence. Coldwater Creek sold its products in stores through catalogs and online. The online outlet carries clothing that was featured during previous seasons. The company had 304 stores in operation at the end of the 2007 fiscal year.
0	Dunlaps	 Dunlaps based in Fort Worth Texas USA was a family-owned chain of department stores in the central and southern United States catering to most classes depending on the location. The chain operated under the trade names of Dunlaps Stripling & Cox MM Cohn Rogers Clark's Schreiner's Kerr's Kline's The White House and Gabriel's. The company operated 38 stores in eight states.
0	Turn2us	 Turn2us is a UK-based non-profit service that helps people in financial need access the money available to them - through welfare benefits grants and other financial help.
0	Brighterion	 Brighterion is a Delaware Corporation headquartered in San Francisco California that offers software for realtime fraud prevention.The company won the 2005 EPCA/ECR award for the most Innovative and Cost-effective Payments Processing Solution launched during 2005.
0	Frontier Communications of the Carolinas	 Frontier Communications of the Carolinas LLC is an operating company created in 2009 when some assets of Verizon South were split off and sold to Frontier Communications. The company provides local telephone service to former Verizon (formerly GTE and Contel) customers in portions of southern Wisconsin Illinois South Carolina and North Carolina.The company was established in 2009 as New Communications of the Carolinas Inc.
0	Holland's Pies	 Holland's Pies is a manufacturer of pies and puddings based in Baxenden near Accrington in Lancashire England. Owned by Northern Foods the company also produce pasties sausage rolls and pork pies.
0	CIMP	 Creative Improvised Music Projects usually abbreviated CIMP or C.I.M.P. is an American jazz record label. It is associated with Cadence Magazine and Cadence Jazz Records. Acoustically the label is noted for its minimal use of electronic processing and its spare microphoning technique. Bob Rusch founded CIMP in 1995 with his children Marc and Kara working as recording engineer and album artwork producer respectively.
0	American President Lines	 American President Lines Ltd. (now simply referred to as APL) is the world's seventh-largest container transportation and shipping company providing more than 80 weekly services.APL operates a containership fleet including 153 container vessels. It is a wholly owned subsidiary of Neptune Orient Lines (NOL) a global transportation and logistics company engaged in shipping and related businesses based in Singapore.In 1938 the U.S.
0	Radar Music Videos	 Radar Music Videos is a music video commissioning company based at RAK Studios in London. The network comprises more than 10000 music video directors worldwide. The service enables labels artists and managers to commission music videos from new director talent. Radar was founded by Caroline Bottomley 2007 as The Radar Festival a music video festival held at London’s Apple store.
4	Ernest Mangu	 Ernest Mangu is the Inspector General of Police of Tanzania.
4	Katherine D. Ortega	 Katherine Dávalos Ortega (born July 16 1934) was the 38th Treasurer of the United States. She served from September 26 1983 to July 1 1989 under Presidents Ronald Reagan and the George H. W. Bush. Ortega also has the distinction of being the first female bank president in the state of California.
4	William Merritt (mayor)	 William Merritt (died 1708) was the 22nd Mayor of New York City from 1695 to 1698.
4	Lawrence Alexander Wilson	 Lawrence Alexander Wilson (June 14 1863 - March 3 1934) was a Quebec business philanthropic and political figure. He was prominent in the Coteau-du-Lac Quebec and the Soulanges region. The Wilson family came from Aberdeen Scotland and settled in Quebec in the nineteenth century. Lawrence Alexander Wilson was born in Montreal.
4	Ivica Dačić	 Ivica Dačić (Serbian Cyrillic: Ивица Дачић pronounced [îʋitsa dâtʃitɕ]; born 1 January 1966) is a Serbian politician who has been the Minister of Foreign Affairs of Serbia since April 2014. He is the leader of the Socialist Party of Serbia. From 2008 to April 2012 he served as Minister of Internal Affairs then as Prime Minister of Serbia and Minister of Internal Affairs from July 2012 to April 2014.Dačić graduated from the University of Belgrade in 1989 and joined the Socialist Party in 1991.
4	Maya Singh	 Maya Singh (born 15 August 1950) is an Indian politician of the Bharatiya Janata Party and is a member of the Parliament of India representing Madhya Pradesh in the Rajya Sabha the upper house of the Indian Parliament.On December 8 2013 she was elected as MLA after winning Legislative Assembly elections in Gwalior with 59824 votes.
4	Bríd Rodgers	 Bríd Rodgers (born Bríd Stratford (born 20 February 1935 in Gweedore [Gaoth Dobhair] County Donegal Ireland is an Irish nationalist former politician.Although born and brought up in a Gaeltacht area in the west of County Donegal in the Republic of Ireland she was politically active in Northern Ireland where she was Deputy-Leader of the Social Democratic and Labour Party (SDLP) and Member of the Legislative Assembly for Upper Bann.
